gene_id,gene_symbol,gene_name,GSM4996084,GSM4996085,GSM4996086,GSM4996087,GSM4996088,GSM4996089,GSM4996090,GSM4996091,GSM4996092,GSM4996093,GSM4996094,GSM4996095,GSM4996096,GSM4996097,GSM4996098,GSM4996099,GSM4996100,GSM4996101
107983983,LOC107983983,putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928039,LOC101928039,uncharacterized LOC101928039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100302233,MIR1268A,microRNA 1268a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646396,REREP3,arginine-glutamic acid dipeptide repeats pseudogene 3,1,2,2,2,2,2,1,1,3,1,2,2,1,2,2,1,1,2
105370721,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390535,GOLGA8EP,"golgin A8 family member E, pseudogene",1,1,3,1,1,2,2,0,2,3,2,2,0,0,1,0,0,1
440243,GOLGA6L22,golgin A6 family like 22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100132101,HERC2P7,HERC2 pseudogene 7,9,5,10,6,11,5,4,4,6,4,2,4,2,3,3,4,2,3
400322,HERC2P2,HERC2 pseudogene 2,2039,2160,2725,2406,2912,1947,2228,1922,2166,1904,1900,2199,1935,1892,2147,2196,2044,2811
101927846,LOC101927846,uncharacterized LOC101927846,2,1,2,2,2,1,1,0,1,0,1,0,1,1,0,0,1,1
283796,GOLGA8IP,"golgin A8 family member I, pseudogene",2,4,6,7,9,7,6,9,5,0,2,4,2,1,3,2,4,2
339005,WHAMMP3,WHAMM pseudogene 3,214,250,256,252,315,196,153,131,131,122,115,164,90,101,106,143,110,173
283683,LOC283683,uncharacterized LOC283683,1,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,2
123606,NIPA1,NIPA magnesium transporter 1,678,761,676,521,515,497,501,455,457,374,321,430,285,247,296,237,251,326
81614,NIPA2,NIPA magnesium transporter 2,1192,1330,1204,985,947,903,1199,934,998,860,730,860,715,750,920,791,685,1016
23191,CYFIP1,cytoplasmic FMR1 interacting protein 1,3022,3222,2488,2626,2590,2637,3588,3271,3259,2623,2509,3011,2718,2578,3082,2639,2345,3260
114791,TUBGCP5,tubulin gamma complex component 5,547,670,623,511,559,483,557,474,525,428,373,510,400,401,490,440,386,581
283767,GOLGA6L1,golgin A6 family like 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132979,GOLGA8DP,"golgin A8 family member D, pseudogene",2,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1
100616223,MIR4509-1,microRNA 4509-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723534,LOC102723534,HECT and RLD domain containing E3 ubiquitin protein ligase 2 pseudogene,5,4,8,6,6,4,1,1,2,2,2,2,1,2,3,2,3,2
102723564,LOC102723564,E3 ubiquitin-protein ligase HERC2-like,1,1,3,3,3,3,1,2,1,0,1,0,2,2,1,1,1,0
102723623,GOLGA6L26,golgin A6 family like 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376698,LOC105376698,uncharacterized LOC105376698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653061,GOLGA8S,golgin A8 family member S,9,12,23,21,25,16,10,8,7,11,8,8,8,7,5,14,11,12
105370726,LOC105370726,uncharacterized LOC105370726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370728,LOC105370728,uncharacterized LOC105370728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283685,GOLGA6L2,golgin A6 family like 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370729,LOC105370729,uncharacterized LOC105370729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370730,LOC105370730,uncharacterized LOC105370730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984793,LOC107984793,uncharacterized LOC107984793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616275,MIR4508,microRNA 4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,MKRN3,makorin ring finger protein 3,51,54,56,56,73,50,43,43,35,29,31,57,47,57,61,47,51,67
54551,MAGEL2,MAGE family member L2,47,53,52,60,54,26,18,21,15,7,16,12,16,5,13,9,10,12
4692,NDN,"necdin, MAGE family member",856,1038,803,881,813,975,1836,1143,1314,1176,1046,1084,732,735,879,807,648,948
107984787,LOC107984787,uncharacterized LOC107984787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370731,PWRN4,Prader-Willi region non-protein coding RNA 4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105370734,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370733,LOC105370733,uncharacterized LOC105370733,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105370732,LOC105370732,uncharacterized LOC105370732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791115,PWRN2,Prader-Willi region non-protein coding RNA 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723749,LOC102723749,uncharacterized LOC102723749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102725165,LOC102725165,uncharacterized LOC102725165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928840,PWRN3,Prader-Willi region non-protein coding RNA 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791114,PWRN1,Prader-Willi region non-protein coding RNA 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23742,NPAP1,nuclear pore associated protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104472715,SNHG14,small nucleolar RNA host gene 14,1347,1445,1468,1243,1405,1153,1109,994,1045,845,888,1050,1091,1044,1214,1140,1083,1385
6638,SNRPN,small nuclear ribonucleoprotein polypeptide N,466,466,394,385,352,410,586,433,423,382,343,421,393,352,427,381,351,454
8926,SNURF,SNRPN upstream open reading frame,458,463,386,379,342,404,583,426,417,377,334,412,390,346,418,380,349,446
347746,PWARSN,"Prader Willi/Angelman region RNA, SNRPN neighbor",26,23,28,19,29,13,8,17,13,8,12,28,13,15,18,14,11,26
91380,SNORD107,"small nucleolar RNA, C/D box 107",1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1
8123,PWAR5,Prader Willi/Angelman region RNA 5,84,108,120,77,113,83,20,54,55,30,48,76,51,68,74,72,68,105
347686,SNORD64,"small nucleolar RNA, C/D box 64",3,3,3,2,3,3,1,1,0,1,2,2,0,3,1,2,3,2
338427,SNORD108,"small nucleolar RNA, C/D box 108",5,3,3,7,4,4,0,4,3,1,3,2,1,3,4,4,3,5
100506965,PWAR6,Prader Willi/Angelman region RNA 6,83,77,143,104,175,84,60,87,74,57,61,101,65,60,64,75,74,115
338428,SNORD109A,"small nucleolar RNA, C/D box 109A",4,4,3,0,6,3,2,2,4,2,3,2,0,0,0,2,2,3
100033413,SNORD116-1,"small nucleolar RNA, C/D box 116-1",0,1,4,0,2,1,0,0,1,1,1,1,1,0,2,4,0,4
100033414,SNORD116-2,"small nucleolar RNA, C/D box 116-2",0,0,1,0,0,2,0,0,2,1,1,0,0,2,0,1,2,0
100033415,SNORD116-3,"small nucleolar RNA, C/D box 116-3",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
100033416,SNORD116-4,"small nucleolar RNA, C/D box 116-4",6,9,7,7,9,2,2,4,2,4,7,2,10,4,8,3,4,7
100033417,SNORD116-5,"small nucleolar RNA, C/D box 116-5",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
100033418,SNORD116-6,"small nucleolar RNA, C/D box 116-6",1,2,3,0,1,1,0,0,0,0,0,2,0,1,0,2,0,1
100033419,SNORD116-7,"small nucleolar RNA, C/D box 116-7",1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
100033420,SNORD116-8,"small nucleolar RNA, C/D box 116-8",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
100033421,SNORD116-9,"small nucleolar RNA, C/D box 116-9",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
100033422,SNORD116-10,"small nucleolar RNA, C/D box 116-10",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100033423,SNORD116-11,"small nucleolar RNA, C/D box 116-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033424,SNORD116-12,"small nucleolar RNA, C/D box 116-12",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
100033425,SNORD116-13,"small nucleolar RNA, C/D box 116-13",0,2,1,2,0,1,0,0,0,0,2,1,1,0,1,0,2,3
100033426,SNORD116-14,"small nucleolar RNA, C/D box 116-14",2,1,0,2,1,1,0,2,1,0,1,1,3,0,2,0,1,3
100033427,SNORD116-15,"small nucleolar RNA, C/D box 116-15",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100033428,SNORD116-16,"small nucleolar RNA, C/D box 116-16",0,3,0,0,2,1,0,1,0,0,0,0,2,1,1,0,2,1
100033429,SNORD116-17,"small nucleolar RNA, C/D box 116-17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100033430,SNORD116-18,"small nucleolar RNA, C/D box 116-18",0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
727708,SNORD116-19,"small nucleolar RNA, C/D box 116-19",1,1,1,1,5,1,1,1,1,0,1,1,2,0,2,1,0,1
100033431,SNORD116-20,"small nucleolar RNA, C/D box 116-20",7,2,3,4,5,10,3,3,3,1,6,6,2,4,1,4,1,7
100033432,SNORD116-21,"small nucleolar RNA, C/D box 116-21",11,6,15,9,19,8,2,12,9,4,8,11,9,9,13,10,10,16
100033433,SNORD116-22,"small nucleolar RNA, C/D box 116-22",2,2,4,2,7,4,1,3,0,1,2,1,3,1,2,2,1,1
100033434,SNORD116-23,"small nucleolar RNA, C/D box 116-23",2,3,0,0,3,0,0,0,0,0,1,0,1,1,3,2,2,1
100033435,SNORD116-24,"small nucleolar RNA, C/D box 116-24",1,5,4,9,18,3,3,4,3,2,4,6,2,2,5,5,7,4
100033436,SNORD116-25,"small nucleolar RNA, C/D box 116-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033438,SNORD116-26,"small nucleolar RNA, C/D box 116-26",1,0,2,0,3,1,0,1,0,0,1,0,0,0,0,3,1,0
100033439,SNORD116-27,"small nucleolar RNA, C/D box 116-27",1,0,3,0,2,1,0,0,0,1,2,0,0,1,1,1,0,0
100033820,SNORD116-28,"small nucleolar RNA, C/D box 116-28",2,3,4,1,6,0,0,6,0,2,2,2,2,4,2,2,1,8
100033821,SNORD116-29,"small nucleolar RNA, C/D box 116-29",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100873856,SNORD116-30,"small nucleolar RNA, C/D box 116-30",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
3653,IPW,imprinted in Prader-Willi syndrome,243,313,360,313,393,225,268,177,213,190,148,212,176,197,215,231,209,309
145624,PWAR1,Prader Willi/Angelman region RNA 1,2,1,3,4,5,8,3,6,0,5,1,2,1,2,1,4,2,0
338433,SNORD115-1,"small nucleolar RNA, C/D box 115-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033437,SNORD115-2,"small nucleolar RNA, C/D box 115-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033440,SNORD115-3,"small nucleolar RNA, C/D box 115-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033441,SNORD115-4,"small nucleolar RNA, C/D box 115-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033442,SNORD115-5,"small nucleolar RNA, C/D box 115-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033443,SNORD115-6,"small nucleolar RNA, C/D box 115-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033444,SNORD115-7,"small nucleolar RNA, C/D box 115-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033445,SNORD115-8,"small nucleolar RNA, C/D box 115-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033446,SNORD115-9,"small nucleolar RNA, C/D box 115-9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033447,SNORD115-10,"small nucleolar RNA, C/D box 115-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033448,SNORD115-11,"small nucleolar RNA, C/D box 115-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033449,SNORD115-12,"small nucleolar RNA, C/D box 115-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033450,SNORD115-13,"small nucleolar RNA, C/D box 115-13",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100033451,SNORD115-14,"small nucleolar RNA, C/D box 115-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033453,SNORD115-15,"small nucleolar RNA, C/D box 115-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033454,SNORD115-16,"small nucleolar RNA, C/D box 115-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033455,SNORD115-17,"small nucleolar RNA, C/D box 115-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033456,SNORD115-18,"small nucleolar RNA, C/D box 115-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033458,SNORD115-19,"small nucleolar RNA, C/D box 115-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033460,SNORD115-20,"small nucleolar RNA, C/D box 115-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033603,SNORD115-21,"small nucleolar RNA, C/D box 115-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033799,SNORD115-22,"small nucleolar RNA, C/D box 115-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347745,PWAR4,Prader Willi/Angelman region RNA 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033800,SNORD115-23,"small nucleolar RNA, C/D box 115-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100036563,SNORD115-24,"small nucleolar RNA, C/D box 115-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033801,SNORD115-25,"small nucleolar RNA, C/D box 115-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033802,SNORD115-26,"small nucleolar RNA, C/D box 115-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100036564,SNORD115-27,"small nucleolar RNA, C/D box 115-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100036565,SNORD115-28,"small nucleolar RNA, C/D box 115-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033803,SNORD115-29,"small nucleolar RNA, C/D box 115-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033804,SNORD115-30,"small nucleolar RNA, C/D box 115-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033805,SNORD115-31,"small nucleolar RNA, C/D box 115-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033806,SNORD115-32,"small nucleolar RNA, C/D box 115-32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033807,SNORD115-33,"small nucleolar RNA, C/D box 115-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033808,SNORD115-34,"small nucleolar RNA, C/D box 115-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033809,SNORD115-35,"small nucleolar RNA, C/D box 115-35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033810,SNORD115-36,"small nucleolar RNA, C/D box 115-36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033811,SNORD115-37,"small nucleolar RNA, C/D box 115-37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033812,SNORD115-38,"small nucleolar RNA, C/D box 115-38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033813,SNORD115-39,"small nucleolar RNA, C/D box 115-39",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033814,SNORD115-40,"small nucleolar RNA, C/D box 115-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033815,SNORD115-41,"small nucleolar RNA, C/D box 115-41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033816,SNORD115-42,"small nucleolar RNA, C/D box 115-42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033817,SNORD115-43,"small nucleolar RNA, C/D box 115-43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033818,SNORD115-44,"small nucleolar RNA, C/D box 115-44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100036566,SNORD115-45,"small nucleolar RNA, C/D box 115-45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100873857,SNORD115-46,"small nucleolar RNA, C/D box 115-46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100036567,SNORD115-47,"small nucleolar RNA, C/D box 115-47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100033822,SNORD115-48,"small nucleolar RNA, C/D box 115-48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338429,SNORD109B,"small nucleolar RNA, C/D box 109B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7337,UBE3A,ubiquitin protein ligase E3A,1871,2259,2108,1829,1980,1593,2253,2034,1943,1701,1450,2003,1724,1710,2089,1834,1612,2341
105370737,LINC02250,long intergenic non-protein coding RNA 2250,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
107984789,LOC107984789,uncharacterized LOC107984789,2,0,0,0,4,1,1,0,1,0,0,0,0,4,2,1,3,2
57194,ATP10A,ATPase phospholipid transporting 10A (putative),159,166,141,159,168,145,4212,3972,3786,2175,2103,2563,1075,1024,1283,842,772,1007
107984770,LOC107984770,uncharacterized LOC107984770,0,1,0,0,0,1,2,4,5,3,1,4,0,3,2,0,1,2
100616474,MIR4715,microRNA 4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370738,ATP10A-DT,ATP10A divergent transcript,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100128714,LINC02346,long intergenic non-protein coding RNA 2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100189063,TRE-TTC2-2,tRNA-Glu (anticodon TTC) 2-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370739,LOC105370739,uncharacterized LOC105370739,0,0,0,0,0,0,5,5,9,2,1,1,0,0,0,0,0,0
503519,LINC00929,long intergenic non-protein coding RNA 929,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
107984780,LINC02248,long intergenic non-protein coding RNA 2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370740,LOC105370740,uncharacterized LOC105370740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,GABRB3,gamma-aminobutyric acid type A receptor subunit beta3,49,55,44,31,49,32,33,31,28,35,18,16,23,31,35,27,27,39
112268151,LOC112268151,uncharacterized LOC112268151,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2558,GABRA5,gamma-aminobutyric acid type A receptor subunit alpha5,0,0,1,1,0,0,84,60,57,29,24,45,3,3,2,0,1,2
2567,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984766,LOC107984766,uncharacterized LOC107984766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928869,GABRG3-AS1,GABRG3 antisense RNA 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370741,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,OCA2,OCA2 melanosomal transmembrane protein,4,2,4,2,6,7,12,3,5,3,0,2,3,4,7,0,0,4
8924,HERC2,HECT and RLD domain containing E3 ubiquitin protein ligase 2,3169,3188,3342,3056,4187,2835,3526,4682,4157,3099,3719,4797,3189,2928,3570,3177,2982,4364
645202,GOLGA6L24,golgin A6 family like 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132565,GOLGA8F,golgin A8 family member F,1,0,1,2,2,1,3,0,4,2,2,3,0,2,0,1,0,2
100616228,MIR4509-2,microRNA 4509-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616382,MIR4509-3,microRNA 4509-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283768,GOLGA8G,golgin A8 family member G,1,0,1,2,2,1,4,2,4,2,4,2,0,2,0,1,0,2
100132202,GOLGA6L25,golgin A6 family like 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100996738,HERC2P11,HERC2 pseudogene 11,11,13,13,16,22,12,8,11,10,9,6,7,5,7,6,11,7,11
440248,HERC2P9,HERC2 pseudogene 9,500,526,697,560,744,493,661,517,566,528,476,600,470,449,577,537,528,653
653720,GOLGA8M,golgin A8 family member M,117,127,210,171,243,145,82,120,112,77,82,113,67,74,82,83,79,109
107984746,LOC107984746,uncharacterized LOC107984746,2,3,3,2,3,1,2,0,4,1,1,0,1,1,2,0,1,1
440253,WHAMMP2,WHAMM pseudogene 2,147,172,169,153,167,120,198,190,175,137,128,216,96,89,92,111,87,107
100289656,LOC100289656,Dexi homolog (mouse) pseudogene,2,3,5,3,3,2,6,3,5,6,5,4,5,3,5,5,2,3
646278,PDCD6IPP2,PDCD6IP pseudogene 2,23,36,36,30,34,22,64,52,58,32,42,40,28,24,37,29,28,30
728310,GOLGA6L7,golgin A6 family like 7,1,0,0,0,2,0,2,1,0,0,0,0,0,1,0,1,1,0
321,APBA2,amyloid beta precursor protein binding family A member 2,9,9,17,8,16,12,22,14,16,18,9,10,9,9,6,5,10,8
23359,ENTREP2,endosomal transmembrane epsin interactor 2,0,0,0,0,0,0,4,10,17,5,1,7,2,1,1,2,2,2
56160,NSMCE3,NSE3 component of SMC5/6 complex,533,576,406,453,406,444,672,543,563,541,453,537,430,349,487,367,344,519
100130111,LCIIAR,lung cancer immune cell infiltration associated lncRNA,1,0,4,3,2,6,2,2,2,4,3,1,2,2,3,3,9,3
105370743,LOC105370743,uncharacterized LOC105370743,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7082,TJP1,tight junction protein 1,1862,2193,2082,1766,2206,1601,4025,5019,4406,2824,3054,4007,2419,2412,3129,2515,2336,3169
653073,GOLGA8J,golgin A8 family member J,32,40,65,57,71,42,23,19,22,21,18,26,21,17,21,33,25,38
89837,ULK4P3,ULK4 pseudogene 3,7,6,10,11,15,6,0,2,1,1,1,2,3,3,5,5,3,4
653075,GOLGA8T,golgin A8 family member T,81,81,128,122,161,101,49,49,37,39,45,42,41,37,56,64,53,71
105370747,LOC105370747,uncharacterized LOC105370747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26082,LINC02249,long intergenic non-protein coding RNA 2249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102724055,,,6,10,7,11,6,4,0,0,0,0,1,0,0,1,1,0,1,0
89832,CHRFAM7A,CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion,24,22,23,31,33,19,1,0,1,1,1,2,4,3,5,4,4,5
105370751,LOC105370751,uncharacterized LOC105370751,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101059918,GOLGA8R,golgin A8 family member R,135,146,239,227,296,166,92,98,96,79,92,131,85,89,111,147,134,191
101927788,LOC101927788,uncharacterized LOC101927788,13,10,21,16,21,12,6,8,7,8,8,12,6,9,13,10,8,15
105376704,LOC105376704,uncharacterized LOC105376704,7,4,10,7,6,7,4,4,6,2,4,3,3,4,5,3,4,5
100288203,WHAMMP4,WHAMM pseudogene 4,596,664,977,818,1047,647,190,182,229,213,203,277,214,217,227,306,280,403
100996413,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727909,GOLGA8Q,golgin A8 family member Q,94,113,140,136,196,112,50,66,63,47,54,77,59,50,76,86,89,107
101927579,DNM1P50,dynamin 1 pseudogene 50,1,3,4,4,1,2,1,0,0,1,0,0,2,2,2,1,1,1
100288380,ULK4P2,ULK4 pseudogene 2,12,11,12,24,18,7,3,2,1,1,1,3,3,3,6,6,3,7
102725021,ARHGAP11B-DT,ARHGAP11B divergent transcript,39,42,50,55,75,33,23,16,24,22,24,32,19,18,41,38,36,51
728498,GOLGA8H,golgin A8 family member H,59,80,136,107,161,84,41,29,29,33,28,38,31,29,43,56,53,80
89839,ARHGAP11B,Rho GTPase activating protein 11B,156,147,183,101,162,85,66,64,69,80,63,105,119,128,150,99,96,167
100288637,LOC100288637,OTU deubiquitinase 7A pseudogene,108,131,172,76,114,85,38,48,49,54,43,67,83,74,101,89,90,84
107984025,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
101930434,LOC101930434,putative golgin subfamily A member 8I,0,1,1,4,3,1,0,0,0,1,0,1,0,0,1,0,1,2
390561,HERC2P10,HERC2 pseudogene 10,2,6,2,2,4,1,0,2,0,0,3,0,0,0,1,0,1,1
22909,FAN1,FANCD2 and FANCI associated nuclease 1,1037,1140,1297,1124,1380,935,959,893,949,775,744,960,861,833,993,944,886,1171
54893,MTMR10,myotubularin related protein 10,1052,1095,1176,889,982,802,1220,1065,1070,829,771,924,971,937,1199,821,749,943
4308,TRPM1,transient receptor potential cation channel subfamily M member 1,0,1,0,2,0,1,3,1,2,0,0,0,1,0,0,0,0,0
105370752,TRPM1-AS1,TRPM1 antisense RNA 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406993,MIR211,microRNA 211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102725022,LINC02352,long intergenic non-protein coding RNA 2352,1,0,0,1,2,6,2,2,5,2,1,2,1,0,2,0,1,2
283710,LINC03034,long intergenic non-protein coding RNA 3034,0,1,2,2,4,0,3,3,0,1,1,1,1,0,1,0,0,2
51621,KLF13,KLF transcription factor 13,1025,1175,959,1112,1224,1132,2252,2284,2398,1591,1686,2065,1353,1259,1600,1206,1121,1607
105376707,,,2,4,3,5,2,2,5,14,8,5,5,12,7,5,3,5,3,5
105370939,LOC105370939,uncharacterized LOC105370939,10,9,10,8,6,10,5,3,2,5,9,7,2,9,11,0,3,6
107987220,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161725,OTUD7A,OTU deubiquitinase 7A,12,20,11,12,12,14,27,23,18,22,19,31,7,13,15,22,8,21
105370753,LOC105370753,uncharacterized LOC105370753,1,1,4,0,2,4,0,2,1,0,1,1,0,1,1,1,0,1
